userName,content,score,reviewCreatedVersion,at,replyContent,repliedAt,content_casefold,content_tokenized,content_stemmed,content_filtered,label
Nelia Hd,"udah coba berapa kali buat masuk akun yang dulu pernah saya miliki tapi gak bisa, saya coba buat akun baru malah eror gak bisa buat akun kan kocak ya.",1,,2025-09-25 12:35:51,,,"udah coba berapa kali buat masuk akun yang dulu pernah saya miliki tapi gak bisa, saya coba buat akun baru malah eror gak bisa buat akun kan kocak ya.","['sudah', 'coba', 'berapa', 'kali', 'buat', 'masuk', 'akun', 'yang', 'dulu', 'pernah', 'saya', 'miliki', 'tapi', 'tidak', 'bisa', 'saya', 'coba', 'buat', 'akun', 'baru', 'malah', 'error', 'tidak', 'bisa', 'buat', 'akun', 'kan', 'kocak', 'iya']","['sudah', 'coba', 'berapa', 'kali', 'buat', 'masuk', 'akun', 'yang', 'dulu', 'pernah', 'saya', 'milik', 'tapi', 'tidak', 'bisa', 'saya', 'coba', 'buat', 'akun', 'baru', 'malah', 'error', 'tidak', 'bisa', 'buat', 'akun', 'kan', 'kocak', 'iya']","['masuk', 'akun', 'milik', 'akun', 'error', 'akun', 'kocak']",positive
lilance,aplikasi eror,4,11.15.1,2025-09-25 11:41:44,,,aplikasi eror,"['aplikasi', 'error']","['aplikasi', 'error']",['error'],positive
Pasu Vera Dolores Sitohang,woii ga bisa di buka woi jaringan ku bagus iya aku bukan mau pamer hp ku baru dan juga baru download WP aku kira ga bisa kan terus aku buka lagi di hp ku yang lama bisa woi kenapa dia hp yang baru nya ga bisa aelah🙄🙄 bintang 3 deh untuk sementara,3,11.15.1,2025-09-25 11:12:10,,,woii ga bisa di buka woi jaringan ku bagus iya aku bukan mau pamer hp ku baru dan juga baru download wp aku kira ga bisa kan terus aku buka lagi di hp ku yang lama bisa woi kenapa dia hp yang baru nya ga bisa aelah🙄🙄 bintang 3 deh untuk sementara,"['woii', 'tidak', 'bisa', 'di', 'buka', 'woi', 'jaringan', 'ku', 'bagus', 'iya', 'aku', 'bukan', 'mau', 'pamer', 'hp', 'ku', 'baru', 'dan', 'juga', 'baru', 'simpan', 'wattpad', 'aku', 'kira', 'tidak', 'bisa', 'kan', 'terus', 'aku', 'buka', 'lagi', 'di', 'hp', 'ku', 'yang', 'lama', 'bisa', 'woi', 'kenapa', 'dia', 'hp', 'yang', 'baru', 'nya', 'tidak', 'bisa', 'aelah', 'bintang', 'deh', 'untuk', 'sementara']","['woii', 'tidak', 'bisa', 'di', 'buka', 'woi', 'jaring', 'ku', 'bagus', 'iya', 'aku', 'bukan', 'mau', 'pamer', 'hp', 'ku', 'baru', 'dan', 'juga', 'baru', 'simpan', 'wattpad', 'aku', 'kira', 'tidak', 'bisa', 'kan', 'terus', 'aku', 'buka', 'lagi', 'di', 'hp', 'ku', 'yang', 'lama', 'bisa', 'woi', 'kenapa', 'dia', 'hp', 'yang', 'baru', 'nya', 'tidak', 'bisa', 'aelah', 'bintang', 'deh', 'untuk', 'sementara']","['woii', 'woi', 'jaring', 'pamer', 'simpan', 'lama', 'woi', 'aelah', 'bintang', 'sementara']",neutral
Nur Aini,"kok ini aplikasi ngga bisa di update ya? trus notif2 dri penulis wp udh ga masuk lagi. saya udh 2 tahun pakai aplikasi ini, masa tiba tiba saya hapus karena udah ga bisa kepake lagi? jujur saya ga bisa kalau ga baca aplikasi ini. Pihak Wattpad YTH. tolong buat aplikasi ini kembali berfungsi di perangkat saya🙏🙏",3,11.8.0,2025-09-25 10:10:33,,,"kok ini aplikasi ngga bisa di update ya? trus notif2 dri penulis wp udh ga masuk lagi. saya udh 2 tahun pakai aplikasi ini, masa tiba tiba saya hapus karena udah ga bisa kepake lagi? jujur saya ga bisa kalau ga baca aplikasi ini. pihak wattpad yth. tolong buat aplikasi ini kembali berfungsi di perangkat saya🙏🙏","['kok', 'ini', 'aplikasi', 'tidak', 'bisa', 'di', 'update', 'iya', 'terus', 'notif', 'dari', 'penulis', 'wattpad', 'sudah', 'tidak', 'masuk', 'lagi', 'saya', 'sudah', 'tahun', 'pakai', 'aplikasi', 'ini', 'masa', 'tiba', 'tiba', 'saya', 'hapus', 'karena', 'sudah', 'tidak', 'bisa', 'kepake', 'lagi', 'jujur', 'saya', 'tidak', 'bisa', 'kalau', 'tidak', 'baca', 'aplikasi', 'ini', 'pihak', 'wattpad', 'yth', 'tolong', 'buat', 'aplikasi', 'ini', 'kembali', 'berfungsi', 'di', 'perangkat', 'saya']","['kok', 'ini', 'aplikasi', 'tidak', 'bisa', 'di', 'update', 'iya', 'terus', 'notif', 'dari', 'tulis', 'wattpad', 'sudah', 'tidak', 'masuk', 'lagi', 'saya', 'sudah', 'tahun', 'pakai', 'aplikasi', 'ini', 'masa', 'tiba', 'tiba', 'saya', 'hapus', 'karena', 'sudah', 'tidak', 'bisa', 'kepake', 'lagi', 'jujur', 'saya', 'tidak', 'bisa', 'kalau', 'tidak', 'baca', 'aplikasi', 'ini', 'pihak', 'wattpad', 'yth', 'tolong', 'buat', 'aplikasi', 'ini', 'kembali', 'fungsi', 'di', 'perangkat', 'saya']","['update', 'notif', 'tulis', 'masuk', 'hapus', 'kepake', 'baca', 'yth', 'fungsi', 'perangkat']",neutral
Beomgyu Choi beomgyu,sangat bagus,5,,2025-09-25 09:35:26,,,sangat bagus,"['sangat', 'bagus']","['sangat', 'bagus']",[],positive
Zhu Yasan08,"Aplikasinya bagus, ada cerita yang aku cari. Tapi iklan waktu mau ke bab selanjutnya itu menyusahkan sekali.. padahal udh nonton iklan tapi engga kegeser ke bab selanjutnya dan harus nonton ulang. Kalau bisa hilangi fitur kaya gitu, bikin risih",3,,2025-09-25 09:18:48,,,"aplikasinya bagus, ada cerita yang aku cari. tapi iklan waktu mau ke bab selanjutnya itu menyusahkan sekali.. padahal udh nonton iklan tapi engga kegeser ke bab selanjutnya dan harus nonton ulang. kalau bisa hilangi fitur kaya gitu, bikin risih","['tolong', 'as', 'in', 'iya', 'bagus', 'ada', 'cerita', 'yang', 'aku', 'cari', 'tapi', 'iklan', 'waktu', 'mau', 'ke', 'bab', 'se', 'lanjut', 'nya', 'itu', 'meny', 'usa', 'hk', 'an', 'sekali', 'padahal', 'sudah', 'nonton', 'iklan', 'tapi', 'engga', 'kegeser', 'ke', 'bab', 'se', 'lanjut', 'nya', 'dan', 'harus', 'nonton', 'ulang', 'kalau', 'bisa', 'hilangi', 'fitur', 'seperti', 'gitu', 'bikin', 'risih']","['tolong', 'as', 'in', 'iya', 'bagus', 'ada', 'cerita', 'yang', 'aku', 'cari', 'tapi', 'iklan', 'waktu', 'mau', 'ke', 'bab', 'se', 'lanjut', 'nya', 'itu', 'meny', 'usa', 'hk', 'an', 'sekali', 'padahal', 'sudah', 'nonton', 'iklan', 'tapi', 'engga', 'geser', 'ke', 'bab', 'se', 'lanjut', 'nya', 'dan', 'harus', 'nonton', 'ulang', 'kalau', 'bisa', 'hilang', 'fitur', 'seperti', 'gitu', 'bikin', 'risih']","['as', 'in', 'cerita', 'cari', 'iklan', 'waktu', 'bab', 'meny', 'usa', 'hk', 'an', 'nonton', 'iklan', 'engga', 'geser', 'bab', 'nonton', 'hilang', 'fitur', 'risih']",neutral
Putu Diva ramadani,"bagus, banyak cerita yang menarik dan disini kita juga belajar tentang kerasnya di dunia",5,11.15.0,2025-09-25 08:40:44,,,"bagus, banyak cerita yang menarik dan disini kita juga belajar tentang kerasnya di dunia","['bagus', 'banyak', 'cerita', 'yang', 'menarik', 'dan', 'disini', 'kita', 'juga', 'belajar', 'tentang', 'kerasnya', 'di', 'dunia']","['bagus', 'banyak', 'cerita', 'yang', 'tarik', 'dan', 'sini', 'kita', 'juga', 'ajar', 'tentang', 'keras', 'di', 'dunia']","['cerita', 'ajar', 'keras', 'dunia']",positive
Ajeng_jengjeng09,setelah update aku jadi gabisa login dan selalu banyak bug,3,10.55.2,2025-09-25 07:59:05,,,setelah update aku jadi gabisa login dan selalu banyak bug,"['setelah', 'update', 'aku', 'jadi', 'gabisa', 'login', 'dan', 'selalu', 'banyak', 'bug']","['telah', 'update', 'aku', 'jadi', 'gabisa', 'login', 'dan', 'selalu', 'banyak', 'bug']","['update', 'gabisa', 'login', 'bug']",neutral
Hilyah Naifa,bagus banyak ceritanya,5,,2025-09-24 23:55:30,,,bagus banyak ceritanya,"['bagus', 'banyak', 'ceritanya']","['bagus', 'banyak', 'cerita']",['cerita'],positive
Anisa Dewi,"Baguss bnget sii di pake buat berkreasi, tuangkan imajinasi disini itu bener bener kayak real gitu, ya walaupun kadang ada gangguan, udh nulis capek capek udh di simpen eh pas di cek hilang, tolong ya ininya di update lagi biar pemakai bisa semakin puas👍👍",5,11.15.1,2025-09-24 17:20:05,,,"baguss bnget sii di pake buat berkreasi, tuangkan imajinasi disini itu bener bener kayak real gitu, ya walaupun kadang ada gangguan, udh nulis capek capek udh di simpen eh pas di cek hilang, tolong ya ininya di update lagi biar pemakai bisa semakin puas👍👍","['bagus', 'bnget', 'sii', 'di', 'pakai', 'buat', 'berkreasi', 'tuangkan', 'imajinasi', 'disini', 'itu', 'benar', 'benar', 'seperti', 'real', 'gitu', 'iya', 'walaupun', 'kadang', 'ada', 'gangguan', 'sudah', 'nulis', 'capek', 'capek', 'sudah', 'di', 'simpen', 'eh', 'pas', 'di', 'cek', 'hilang', 'tolong', 'iya', 'ininya', 'di', 'update', 'lagi', 'biar', 'pemakai', 'bisa', 'semakin', 'puas']","['bagus', 'bnget', 'sii', 'di', 'pakai', 'buat', 'kreasi', 'tuang', 'imajinasi', 'sini', 'itu', 'benar', 'benar', 'seperti', 'real', 'gitu', 'iya', 'walaupun', 'kadang', 'ada', 'ganggu', 'sudah', 'nulis', 'capek', 'capek', 'sudah', 'di', 'simpen', 'eh', 'pas', 'di', 'cek', 'hilang', 'tolong', 'iya', 'ini', 'di', 'update', 'lagi', 'biar', 'pakai', 'bisa', 'makin', 'puas']","['bnget', 'sii', 'kreasi', 'tuang', 'imajinasi', 'real', 'nulis', 'capek', 'capek', 'simpen', 'hilang', 'update', 'puas']",positive
De Ayu,"KO MAKIN NGELUNJAK? MAU BACA OFFLINE CUMA DIKASI 2 CERITA, DIH APASI ORANG SUKA BACA MALAH MAKIN"" DISURUH BAYARNYA DIH! BALIKIN BACA OFFLINE JADI 25 LAGI!",3,,2025-09-24 13:07:24,,,"ko makin ngelunjak? mau baca offline cuma dikasi 2 cerita, dih apasi orang suka baca malah makin"" disuruh bayarnya dih! balikin baca offline jadi 25 lagi!","['ko', 'makin', 'ngelunjak', 'mau', 'baca', 'offline', 'cuma', 'dikasi', 'cerita', 'dih', 'apasi', 'orang', 'suka', 'baca', 'malah', 'makin', 'disuruh', 'bayarnya', 'dih', 'kembalikan', 'baca', 'offline', 'jadi', 'lagi']","['ko', 'makin', 'ngelunjak', 'mau', 'baca', 'offline', 'cuma', 'kasi', 'cerita', 'dih', 'apas', 'orang', 'suka', 'baca', 'malah', 'makin', 'suruh', 'bayar', 'dih', 'kembali', 'baca', 'offline', 'jadi', 'lagi']","['ngelunjak', 'baca', 'offline', 'cerita', 'dih', 'apas', 'suka', 'baca', 'bayar', 'dih', 'baca', 'offline']",neutral
jeongin.i.n straykids,bagus banget,5,,2025-09-24 13:07:04,,,bagus banget,"['bagus', 'banget']","['bagus', 'banget']",[],positive
Talenta Vircylia,sangat keren,5,,2025-09-24 09:44:14,,,sangat keren,"['sangat', 'keren']","['sangat', 'keren']",['keren'],positive
Risya Nurahyani,"makin kesini makin makin, pas buka kenapa di beranda ada "" ulangi"" & "" maru temukan ..."", dan banyak nge bug nya, and hari ini tiap buka Wattpad selalu error hp saya ga bisa di touch, paniklah karna hpnya buat kerja juga jadi takut buat buka, tolong diperbaiki ya",3,11.15.1,2025-09-24 05:14:25,,,"makin kesini makin makin, pas buka kenapa di beranda ada "" ulangi"" & "" maru temukan ..."", dan banyak nge bug nya, and hari ini tiap buka wattpad selalu error hp saya ga bisa di touch, paniklah karna hpnya buat kerja juga jadi takut buat buka, tolong diperbaiki ya","['makin', 'kesini', 'makin', 'makin', 'pas', 'buka', 'kenapa', 'di', 'beranda', 'ada', 'ulangi', 'maru', 'temukan', 'dan', 'banyak', 'nge', 'bug', 'nya', 'and', 'hari', 'ini', 'tiap', 'buka', 'wattpad', 'selalu', 'error', 'hp', 'saya', 'tidak', 'bisa', 'di', 'touch', 'paniklah', 'karena', 'hpnya', 'buat', 'kerja', 'juga', 'jadi', 'takut', 'buat', 'buka', 'tolong', 'diperbaiki', 'iya']","['makin', 'kesini', 'makin', 'makin', 'pas', 'buka', 'kenapa', 'di', 'beranda', 'ada', 'ulang', 'maru', 'temu', 'dan', 'banyak', 'nge', 'bug', 'nya', 'and', 'hari', 'ini', 'tiap', 'buka', 'wattpad', 'selalu', 'error', 'hp', 'saya', 'tidak', 'bisa', 'di', 'touch', 'panik', 'karena', 'hpnya', 'buat', 'kerja', 'juga', 'jadi', 'takut', 'buat', 'buka', 'tolong', 'baik', 'iya']","['beranda', 'maru', 'bug', 'and', 'error', 'touch', 'panik', 'hpnya', 'takut', 'baik']",neutral
Putri Langsa,kenapa ya. banya cerita yang pengen aku baca pas di cari di pencarian malah gaada. kesel tauk. aku udah excited pengen baca malah gaada,3,11.14.1,2025-09-24 05:01:51,,,kenapa ya. banya cerita yang pengen aku baca pas di cari di pencarian malah gaada. kesel tauk. aku udah excited pengen baca malah gaada,"['kenapa', 'iya', 'banya', 'cerita', 'yang', 'pengen', 'aku', 'baca', 'pas', 'di', 'cari', 'di', 'pencarian', 'malah', 'gaada', 'kesel', 'tauk', 'aku', 'sudah', 'excited', 'pengen', 'baca', 'malah', 'gaada']","['kenapa', 'iya', 'banya', 'cerita', 'yang', 'ken', 'aku', 'baca', 'pas', 'di', 'cari', 'di', 'cari', 'malah', 'gaada', 'kesel', 'tauk', 'aku', 'sudah', 'excited', 'ken', 'baca', 'malah', 'gaada']","['banya', 'cerita', 'baca', 'cari', 'cari', 'kesel', 'tauk', 'excited', 'baca']",neutral
Siti Kholifah,aplikasi yang bagus. ceritanya juga menarik.,5,10.57.0,2025-09-24 00:52:39,,,aplikasi yang bagus. ceritanya juga menarik.,"['aplikasi', 'yang', 'bagus', 'ceritanya', 'juga', 'menarik']","['aplikasi', 'yang', 'bagus', 'cerita', 'juga', 'tarik']",['cerita'],positive
Nikma Ariswari,karena sekarang udah bisa login aku tambahin deh bintangnya,3,,2025-09-23 11:08:49,,,karena sekarang udah bisa login aku tambahin deh bintangnya,"['karena', 'sekarang', 'sudah', 'bisa', 'login', 'aku', 'tambahin', 'deh', 'bintangnya']","['karena', 'sekarang', 'sudah', 'bisa', 'login', 'aku', 'tambahin', 'deh', 'bintang']","['login', 'bintang']",neutral
Adinda Maisyarani,"dari dulu kayanya masalahnya ini terus, ""tidak ada internet, cari jalan pulang"", ""masalah revisi"" kalo keseringan jadi kesel, tolong ya diperbaiki demi kenyamanan pengguna juga",3,11.15.0,2025-09-23 09:19:53,,,"dari dulu kayanya masalahnya ini terus, ""tidak ada internet, cari jalan pulang"", ""masalah revisi"" kalo keseringan jadi kesel, tolong ya diperbaiki demi kenyamanan pengguna juga","['dari', 'dulu', 'kayanya', 'masalahnya', 'ini', 'terus', 'tidak', 'ada', 'internet', 'cari', 'jalan', 'pulang', 'masalah', 'revisi', 'kalau', 'keseringan', 'jadi', 'kesel', 'tolong', 'iya', 'diperbaiki', 'demi', 'kenyamanan', 'pengguna', 'juga']","['dari', 'dulu', 'kaya', 'masalah', 'ini', 'terus', 'tidak', 'ada', 'internet', 'cari', 'jalan', 'pulang', 'masalah', 'revisi', 'kalau', 'sering', 'jadi', 'kesel', 'tolong', 'iya', 'baik', 'demi', 'nyaman', 'guna', 'juga']","['kaya', 'masalah', 'internet', 'cari', 'masalah', 'revisi', 'kesel', 'baik', 'demi', 'nyaman']",neutral
Nazla Ibnitsalis,"bagus sih, cuma suka kadang edan eling, padahal sinyal bagus, wifi juga manteng, tp entah kenapa kek ga bisa gitu ih",3,11.14.1,2025-09-23 01:24:01,,,"bagus sih, cuma suka kadang edan eling, padahal sinyal bagus, wifi juga manteng, tp entah kenapa kek ga bisa gitu ih","['bagus', 'sih', 'cuma', 'suka', 'kadang', 'edan', 'eling', 'padahal', 'sinyal', 'bagus', 'wifi', 'juga', 'manteng', 'tapi', 'gabisa', 'kenapa', 'sepeti', 'tidak', 'bisa', 'gitu', 'ih']","['bagus', 'sih', 'cuma', 'suka', 'kadang', 'edan', 'eling', 'padahal', 'sinyal', 'bagus', 'wifi', 'juga', 'manteng', 'tapi', 'gabisa', 'kenapa', 'sepet', 'tidak', 'bisa', 'gitu', 'ih']","['suka', 'edan', 'eling', 'sinyal', 'wifi', 'manteng', 'gabisa']",neutral
Dimas Saputra,"nggk tau nya wattpad sekarang kok tambah aneh"" dulu pas awal unduh apk ini enak aja nggk ada iklan trus bisa baca cerita offline sepuas nya di perpustakaan tanpa batas sekarang kok di batasin jadi 25 eh sekarang malah jadi 2 buku yang bisa di baca offline",3,11.15.0,2025-09-22 19:41:45,,,"nggk tau nya wattpad sekarang kok tambah aneh"" dulu pas awal unduh apk ini enak aja nggk ada iklan trus bisa baca cerita offline sepuas nya di perpustakaan tanpa batas sekarang kok di batasin jadi 25 eh sekarang malah jadi 2 buku yang bisa di baca offline","['nggk', 'tau', 'nya', 'wattpad', 'sekarang', 'kok', 'tambah', 'aneh', 'dulu', 'pas', 'awal', 'simpan', 'aplikasi', 'ini', 'enak', 'aja', 'nggk', 'ada', 'iklan', 'terus', 'bisa', 'baca', 'cerita', 'offline', 'sepuas', 'nya', 'di', 'perpustakaan', 'tanpa', 'batas', 'sekarang', 'kok', 'di', 'batasin', 'jadi', 'eh', 'sekarang', 'malah', 'jadi', 'buku', 'yang', 'bisa', 'di', 'baca', 'offline']","['nggk', 'tau', 'nya', 'wattpad', 'sekarang', 'kok', 'tambah', 'aneh', 'dulu', 'pas', 'awal', 'simpan', 'aplikasi', 'ini', 'enak', 'aja', 'nggk', 'ada', 'iklan', 'terus', 'bisa', 'baca', 'cerita', 'offline', 'puas', 'nya', 'di', 'pustaka', 'tanpa', 'batas', 'sekarang', 'kok', 'di', 'batasin', 'jadi', 'eh', 'sekarang', 'malah', 'jadi', 'buku', 'yang', 'bisa', 'di', 'baca', 'offline']","['nggk', 'aneh', 'awal', 'simpan', 'enak', 'nggk', 'iklan', 'baca', 'cerita', 'offline', 'puas', 'pustaka', 'batas', 'batasin', 'buku', 'baca', 'offline']",neutral
Ota Cantik,ke mana daftarr nya minn,3,,2025-09-22 05:49:59,,,ke mana daftarr nya minn,"['ke', 'mana', 'daftarr', 'nya', 'minn']","['ke', 'mana', 'daftarr', 'nya', 'minn']","['daftarr', 'minn']",neutral
Raudatul Badiah,"saran kak supaya pihak pembaca diwajibkan untuk vote dan komentar, kasihan para author kalau banyak siders",3,11.14.1,2025-09-22 04:51:33,,,"saran kak supaya pihak pembaca diwajibkan untuk vote dan komentar, kasihan para author kalau banyak siders","['saran', 'kak', 'supaya', 'pihak', 'pembaca', 'diwajibkan', 'untuk', 'vote', 'dan', 'komentar', 'kasihan', 'para', 'author', 'kalau', 'banyak', 'siders']","['saran', 'kak', 'supaya', 'pihak', 'baca', 'wajib', 'untuk', 'vote', 'dan', 'komentar', 'kasihan', 'para', 'author', 'kalau', 'banyak', 'siders']","['baca', 'wajib', 'vote', 'komentar', 'kasihan', 'author', 'siders']",neutral
nikaapuspita,"awalnya sih baik baik aja, lama kelamaan mulai muncul bug nya. Awalnya sih ga bisa Votmen mungkin karena akun ku. Tapi pas udah dibenerin tetep aja ga bisa Votmen, apalagi proses login nya yang sekarang susa bangett. Aku udah isi email dan password tapi tetep aja ga bisa, alasannya ya pasword salah ke atau apa, padahal itu Udah bener loh. Saran aku diperbaiki kembali",3,11.14.1,2025-09-21 23:05:28,,,"awalnya sih baik baik aja, lama kelamaan mulai muncul bug nya. awalnya sih ga bisa votmen mungkin karena akun ku. tapi pas udah dibenerin tetep aja ga bisa votmen, apalagi proses login nya yang sekarang susa bangett. aku udah isi email dan password tapi tetep aja ga bisa, alasannya ya pasword salah ke atau apa, padahal itu udah bener loh. saran aku diperbaiki kembali","['awalnya', 'sih', 'baik', 'baik', 'aja', 'lama', 'kelamaan', 'mulai', 'muncul', 'bug', 'nya', 'awalnya', 'sih', 'tidak', 'bisa', 'votmen', 'mungkin', 'karena', 'akun', 'ku', 'tapi', 'pas', 'sudah', 'dibenerin', 'tetap', 'aja', 'tidak', 'bisa', 'votmen', 'apalagi', 'proses', 'login', 'nya', 'yang', 'sekarang', 'susa', 'banget', 'aku', 'sudah', 'isi', 'email', 'dan', 'password', 'tapi', 'tetap', 'aja', 'tidak', 'bisa', 'alasannya', 'iya', 'pasword', 'salah', 'ke', 'atau', 'apa', 'padahal', 'itu', 'sudah', 'benar', 'loh', 'saran', 'aku', 'diperbaiki', 'kembali']","['awal', 'sih', 'baik', 'baik', 'aja', 'lama', 'lama', 'mulai', 'muncul', 'bug', 'nya', 'awal', 'sih', 'tidak', 'bisa', 'votmen', 'mungkin', 'karena', 'akun', 'ku', 'tapi', 'pas', 'sudah', 'dibenerin', 'tetap', 'aja', 'tidak', 'bisa', 'votmen', 'apalagi', 'proses', 'login', 'nya', 'yang', 'sekarang', 'susa', 'banget', 'aku', 'sudah', 'isi', 'email', 'dan', 'password', 'tapi', 'tetap', 'aja', 'tidak', 'bisa', 'alas', 'iya', 'pasword', 'salah', 'ke', 'atau', 'apa', 'padahal', 'itu', 'sudah', 'benar', 'loh', 'saran', 'aku', 'baik', 'kembali']","['awal', 'baik', 'baik', 'lama', 'lama', 'bug', 'awal', 'votmen', 'akun', 'votmen', 'proses', 'login', 'susa', 'email', 'password', 'pasword', 'baik']",neutral
Dianasari Sari,"sudah bayar langganan tanpa iklan, tapi setiap baca iklan nya muncul terus.",3,11.15.0,2025-09-21 15:21:05,,,"sudah bayar langganan tanpa iklan, tapi setiap baca iklan nya muncul terus.","['sudah', 'bayar', 'langganan', 'tanpa', 'iklan', 'tapi', 'setiap', 'baca', 'iklan', 'nya', 'muncul', 'terus']","['sudah', 'bayar', 'langgan', 'tanpa', 'iklan', 'tapi', 'tiap', 'baca', 'iklan', 'nya', 'muncul', 'terus']","['bayar', 'langgan', 'iklan', 'baca', 'iklan']",neutral
Noresvic Crog,wattpad ini saya udah berlangganan kenapa masih ada iklan?,3,11.14.1,2025-09-21 00:14:04,,,wattpad ini saya udah berlangganan kenapa masih ada iklan?,"['wattpad', 'ini', 'saya', 'sudah', 'erlang', 'gan', 'an', 'kenapa', 'masih', 'ada', 'iklan']","['wattpad', 'ini', 'saya', 'sudah', 'erlang', 'gan', 'an', 'kenapa', 'masih', 'ada', 'iklan']","['an', 'iklan']",neutral
Mumtaz Tasnim,apk nya bagus tapi kok skrang ngak bisa masuk lagi padahal data ada! tolong di perbaiki!,3,11.14.1,2025-09-20 16:55:15,,,apk nya bagus tapi kok skrang ngak bisa masuk lagi padahal data ada! tolong di perbaiki!,"['aplikasi', 'nya', 'bagus', 'tapi', 'kok', 'skrang', 'tidak', 'bisa', 'masuk', 'lagi', 'padahal', 'data', 'ada', 'tolong', 'di', 'perbaiki']","['aplikasi', 'nya', 'bagus', 'tapi', 'kok', 'skrang', 'tidak', 'bisa', 'masuk', 'lagi', 'padahal', 'data', 'ada', 'tolong', 'di', 'baik']","['skrang', 'masuk', 'data', 'baik']",neutral
Nimas Candra Kirana,"sering gbs di buka, eror alasannya jaringan padahal pakai wifi",3,11.15.0,2025-09-20 16:31:00,,,"sering gbs di buka, eror alasannya jaringan padahal pakai wifi","['sering', 'gabisa', 'di', 'buka', 'error', 'alasannya', 'jaringan', 'padahal', 'pakai', 'wifi']","['sering', 'gabisa', 'di', 'buka', 'error', 'alas', 'jaring', 'padahal', 'pakai', 'wifi']","['gabisa', 'error', 'jaring', 'wifi']",neutral
Feby Feby,Aplikasi Wattpad nya sangat bagus cuman tolong kurangi iklan nya masa tiap scroll ke part selanjutnya selalu iklan terus sih entah itu offline maupun online,3,,2025-09-20 11:18:57,,,aplikasi wattpad nya sangat bagus cuman tolong kurangi iklan nya masa tiap scroll ke part selanjutnya selalu iklan terus sih entah itu offline maupun online,"['aplikasi', 'wattpad', 'nya', 'sangat', 'bagus', 'cuma', 'tolong', 'kurangi', 'iklan', 'nya', 'masa', 'tiap', 'scroll', 'ke', 'part', 'se', 'lanjut', 'nya', 'selalu', 'iklan', 'terus', 'sih', 'gabisa', 'itu', 'offline', 'maupun', 'online']","['aplikasi', 'wattpad', 'nya', 'sangat', 'bagus', 'cuma', 'tolong', 'kurang', 'iklan', 'nya', 'masa', 'tiap', 'scroll', 'ke', 'part', 'se', 'lanjut', 'nya', 'selalu', 'iklan', 'terus', 'sih', 'gabisa', 'itu', 'offline', 'maupun', 'online']","['iklan', 'scroll', 'part', 'iklan', 'gabisa', 'offline', 'maupun', 'online']",neutral
