userName,content,score,reviewCreatedVersion,at,replyContent,repliedAt,content_casefold,content_tokenized,content_stemmed,content_filtered,label
Karin Gustira,"SANGAT AMAT BAGUSS KERENNN, GOKILL BOYYY",5,10.68.0,2025-08-29 12:39:19,,,"sangat amat baguss kerennn, gokill boyyy","['sangat', 'amat', 'bagus', 'keren', 'gokill', 'boy']","['sangat', 'amat', 'bagus', 'keren', 'gokill', 'boy']","['amat', 'keren', 'gokill', 'boy']",positive
Kia Lakeisha,pokoknya the best bgt dehh,5,,2025-08-29 12:37:09,,,pokoknya the best bgt dehh,"['pokoknya', 'the', 'best', 'banget', 'dehh']","['pokok', 'the', 'best', 'banget', 'dehh']","['pokok', 'the', 'best', 'dehh']",positive
Linda Lincaa,mohon di benar kan lagi banyak error nya saya udah pake dari zaman covid jadi lebih suka fitur-fitur lama gitu saya rate bintang 3 dulu,3,11.12.2,2025-08-29 12:00:41,,,mohon di benar kan lagi banyak error nya saya udah pake dari zaman covid jadi lebih suka fitur-fitur lama gitu saya rate bintang 3 dulu,"['mohon', 'di', 'benar', 'kan', 'lagi', 'banyak', 'error', 'nya', 'saya', 'sudah', 'pakai', 'dari', 'zaman', 'covid', 'jadi', 'lebih', 'suka', 'fitur', 'fitur', 'lama', 'gitu', 'saya', 'rate', 'bintang', 'dulu']","['mohon', 'di', 'benar', 'kan', 'lagi', 'banyak', 'error', 'nya', 'saya', 'sudah', 'pakai', 'dari', 'zaman', 'covid', 'jadi', 'lebih', 'suka', 'fitur', 'fitur', 'lama', 'gitu', 'saya', 'rate', 'bintang', 'dulu']","['error', 'zaman', 'suka', 'fitur', 'fitur', 'lama', 'rate', 'bintang']",positive
Gadis,"Draft aku hilang mulu, bahkan cerita yang udah aku up juga hilang.. harus login aku lagi padahal aku udah login kan kesel.. capek buat cerita tapi malah hilang gitu aja, tolong dong lebih diperbaiki lagiii😭🤧🤧",4,,2025-08-29 10:39:44,,,"draft aku hilang mulu, bahkan cerita yang udah aku up juga hilang.. harus login aku lagi padahal aku udah login kan kesel.. capek buat cerita tapi malah hilang gitu aja, tolong dong lebih diperbaiki lagiii😭🤧🤧","['draft', 'aku', 'hilang', 'mulu', 'bahkan', 'cerita', 'yang', 'sudah', 'aku', 'up', 'juga', 'hilang', 'harus', 'login', 'aku', 'lagi', 'padahal', 'aku', 'sudah', 'login', 'kan', 'kesel', 'capek', 'buat', 'cerita', 'tapi', 'malah', 'hilang', 'gitu', 'aja', 'tolong', 'dong', 'lebih', 'diperbaiki', 'lagi']","['draft', 'aku', 'hilang', 'mulu', 'bahkan', 'cerita', 'yang', 'sudah', 'aku', 'up', 'juga', 'hilang', 'harus', 'login', 'aku', 'lagi', 'padahal', 'aku', 'sudah', 'login', 'kan', 'kesel', 'capek', 'buat', 'cerita', 'tapi', 'malah', 'hilang', 'gitu', 'aja', 'tolong', 'dong', 'lebih', 'baik', 'lagi']","['draft', 'hilang', 'cerita', 'up', 'hilang', 'login', 'login', 'kesel', 'capek', 'cerita', 'hilang', 'baik']",negative
Zea Zea,baguss cuma yaa...h kurangin iklan,5,,2025-08-29 07:47:43,,,baguss cuma yaa...h kurangin iklan,"['bagus', 'cuma', 'iya', 'kurangin', 'iklan']","['bagus', 'cuma', 'iya', 'rangin', 'iklan']",['iklan'],positive
jouice manggak,aku suka bangett,5,11.13.0,2025-08-29 07:22:15,,,aku suka bangett,"['aku', 'suka', 'banget']","['aku', 'suka', 'banget']",['suka'],positive
Farisa Camelia,ini kenapa susah banget buat login? gak sekali dua kali kek gini terus,1,11.13.0,2025-08-29 06:17:14,,,ini kenapa susah banget buat login? gak sekali dua kali kek gini terus,"['ini', 'kenapa', 'susah', 'banget', 'buat', 'login', 'tidak', 'sekali', 'dua', 'kali', 'sepeti', 'gini', 'terus']","['ini', 'kenapa', 'susah', 'banget', 'buat', 'login', 'tidak', 'sekali', 'dua', 'kali', 'sepet', 'gin', 'terus']","['susah', 'login']",negative
Ana Cans,aplikasi ini tidak bisa terhubung jaringan padahal udah di update,2,,2025-08-29 05:50:41,,,aplikasi ini tidak bisa terhubung jaringan padahal udah di update,"['aplikasi', 'ini', 'tidak', 'bisa', 'terhubung', 'jaringan', 'padahal', 'sudah', 'di', 'update']","['aplikasi', 'ini', 'tidak', 'bisa', 'hubung', 'jaring', 'padahal', 'sudah', 'di', 'update']","['jaring', 'update']",negative
Dzakira Talita Zahra,bagus tapi pas mau masuk nggak bisa ngelag jadi mohon ceritanya ditambahin ya,5,11.13.0,2025-08-29 05:03:10,,,bagus tapi pas mau masuk nggak bisa ngelag jadi mohon ceritanya ditambahin ya,"['bagus', 'tapi', 'pas', 'mau', 'masuk', 'tidak', 'bisa', 'lag', 'jadi', 'mohon', 'ceritanya', 'ditambahin', 'iya']","['bagus', 'tapi', 'pas', 'mau', 'masuk', 'tidak', 'bisa', 'lag', 'jadi', 'mohon', 'cerita', 'ditambahin', 'iya']","['masuk', 'lag', 'cerita', 'ditambahin']",positive
Ajeng Mira ratu dewi,terus keluar secara otomatis sendiri.... giliran mau masuk ke akun lagi susah,2,11.13.0,2025-08-29 04:53:34,,,terus keluar secara otomatis sendiri.... giliran mau masuk ke akun lagi susah,"['terus', 'keluar', 'secara', 'otomatis', 'sendiri', 'giliran', 'mau', 'masuk', 'ke', 'akun', 'lagi', 'susah']","['terus', 'keluar', 'cara', 'otomatis', 'sendiri', 'gilir', 'mau', 'masuk', 'ke', 'akun', 'lagi', 'susah']","['keluar', 'otomatis', 'masuk', 'akun', 'susah']",negative
Rizka Nur aulia,"tapi kadang ² g bisa dibuka, tp suka bengettt apk nya",5,11.13.0,2025-08-29 04:02:55,,,"tapi kadang ² g bisa dibuka, tp suka bengettt apk nya","['tapi', 'kadang', 'tidak', 'bisa', 'dibuka', 'tapi', 'suka', 'benget', 'aplikasi', 'nya']","['tapi', 'kadang', 'tidak', 'bisa', 'buka', 'tapi', 'suka', 'benget', 'aplikasi', 'nya']","['suka', 'benget']",positive
Sulastri Putri,"Kenapa akhir-akhir ini sering log out sendiri padahal aku pengguna lama, tp makin kesini malah error terus",3,,2025-08-29 03:44:01,,,"kenapa akhir-akhir ini sering log out sendiri padahal aku pengguna lama, tp makin kesini malah error terus","['kenapa', 'akhir', 'akhir', 'ini', 'sering', 'login', 'out', 'sendiri', 'padahal', 'aku', 'pengguna', 'lama', 'tapi', 'makin', 'kesini', 'malah', 'error', 'terus']","['kenapa', 'akhir', 'akhir', 'ini', 'sering', 'login', 'out', 'sendiri', 'padahal', 'aku', 'guna', 'lama', 'tapi', 'makin', 'kesini', 'malah', 'error', 'terus']","['akhir', 'akhir', 'login', 'out', 'lama', 'error']",negative
Dwiwanti Afifah,"baguss aplikasinya tapi kok pas di simpen draf, cerita yg udah diedit hilang ya? 🥹 itu bikin harus mikir lagi 😭",5,11.10.0,2025-08-29 02:34:44,,,"baguss aplikasinya tapi kok pas di simpen draf, cerita yg udah diedit hilang ya? 🥹 itu bikin harus mikir lagi 😭","['bagus', 'tolong', 'as', 'in', 'iya', 'tapi', 'kok', 'pas', 'di', 'simpen', 'draft', 'cerita', 'yang', 'sudah', 'diedit', 'hilang', 'iya', 'itu', 'bikin', 'harus', 'mikir', 'lagi']","['bagus', 'tolong', 'as', 'in', 'iya', 'tapi', 'kok', 'pas', 'di', 'simpen', 'draft', 'cerita', 'yang', 'sudah', 'edit', 'hilang', 'iya', 'itu', 'bikin', 'harus', 'mikir', 'lagi']","['as', 'in', 'simpen', 'draft', 'cerita', 'edit', 'hilang', 'mikir']",positive
Gadis Kotakembang02,semoga makin banyak novel terjemahan yg bagus2 dan artiannya bisa dimengerti sesuai alur cerita juga tamat banyakiin. ovel terjemahan ya,4,,2025-08-29 02:02:13,,,semoga makin banyak novel terjemahan yg bagus2 dan artiannya bisa dimengerti sesuai alur cerita juga tamat banyakiin. ovel terjemahan ya,"['semoga', 'makin', 'banyak', 'novel', 'terjemahan', 'yang', 'bagus', 'dan', 'artiannya', 'bisa', 'dimengerti', 'sesuai', 'alur', 'cerita', 'juga', 'tamat', 'banyakiin', 'ovel', 'terjemahan', 'iya']","['moga', 'makin', 'banyak', 'novel', 'terjemah', 'yang', 'bagus', 'dan', 'arti', 'bisa', 'erti', 'sesuai', 'alur', 'cerita', 'juga', 'tamat', 'banyakiin', 'ovel', 'terjemah', 'iya']","['novel', 'arti', 'erti', 'alur', 'cerita', 'tamat', 'banyakiin', 'ovel']",negative
Firda Balqis,"Setiap baca cerita yang lagi update di pembaruan pasti balik lagi ke halaman utama ribet banget harus bolak balik, update-an nya jelek banget. Di update bukannya malah bagus malah tambah nge bug+jelek. BALIKIN VERSI WATTPAD YANG LAMA!!!!",1,11.13.0,2025-08-28 18:58:15,,,"setiap baca cerita yang lagi update di pembaruan pasti balik lagi ke halaman utama ribet banget harus bolak balik, update-an nya jelek banget. di update bukannya malah bagus malah tambah nge bug+jelek. balikin versi wattpad yang lama!!!!","['setiap', 'baca', 'cerita', 'yang', 'lagi', 'update', 'di', 'pembaruan', 'pasti', 'balik', 'lagi', 'ke', 'halaman', 'utama', 'ribet', 'banget', 'harus', 'bolak', 'balik', 'update', 'an', 'nya', 'jelek', 'banget', 'di', 'update', 'bukannya', 'malah', 'bagus', 'malah', 'tambah', 'nge', 'bug', 'jelek', 'kembalikan', 'versi', 'wattpad', 'yang', 'lama']","['tiap', 'baca', 'cerita', 'yang', 'lagi', 'update', 'di', 'baru', 'pasti', 'balik', 'lagi', 'ke', 'halaman', 'utama', 'ribet', 'banget', 'harus', 'bolak', 'balik', 'update', 'an', 'nya', 'jelek', 'banget', 'di', 'update', 'bukan', 'malah', 'bagus', 'malah', 'tambah', 'nge', 'bug', 'jelek', 'kembali', 'versi', 'wattpad', 'yang', 'lama']","['baca', 'cerita', 'update', 'halaman', 'utama', 'ribet', 'bolak', 'update', 'an', 'jelek', 'update', 'bug', 'jelek', 'versi', 'lama']",negative
Hanisa 1506,"Aku pengguna setia wattpad dr tahun 2016 tp makin kesini performanya jelek bgt, iklan lebih dari 1 bahkan 5x iklan dalam tiap ganti bab, sebenernya gak ada masalah sama iklan tp yg wajar2 aja kaya tiap bab 1x iklan masih oke meskipun 30 detik, ini uda 5x iklan setiap iklan nya 30 detik.",1,11.13.0,2025-08-28 16:30:47,,,"aku pengguna setia wattpad dr tahun 2016 tp makin kesini performanya jelek bgt, iklan lebih dari 1 bahkan 5x iklan dalam tiap ganti bab, sebenernya gak ada masalah sama iklan tp yg wajar2 aja kaya tiap bab 1x iklan masih oke meskipun 30 detik, ini uda 5x iklan setiap iklan nya 30 detik.","['aku', 'pengguna', 'setia', 'wattpad', 'dari', 'tahun', 'tapi', 'makin', 'kesini', 'perform', 'any', 'jelek', 'banget', 'iklan', 'lebih', 'dari', 'bahkan', 'kali', 'iklan', 'dalam', 'tiap', 'ganti', 'bab', 'sebenernya', 'tidak', 'ada', 'masalah', 'sama', 'iklan', 'tapi', 'yang', 'wajar', 'aja', 'seperti', 'tiap', 'bab', 'kali', 'iklan', 'masih', 'oke', 'meskipun', 'detik', 'ini', 'uda', 'kali', 'iklan', 'setiap', 'iklan', 'nya', 'detik']","['aku', 'guna', 'setia', 'wattpad', 'dari', 'tahun', 'tapi', 'makin', 'kesini', 'perform', 'any', 'jelek', 'banget', 'iklan', 'lebih', 'dari', 'bahkan', 'kali', 'iklan', 'dalam', 'tiap', 'ganti', 'bab', 'sebenernya', 'tidak', 'ada', 'masalah', 'sama', 'iklan', 'tapi', 'yang', 'wajar', 'aja', 'seperti', 'tiap', 'bab', 'kali', 'iklan', 'masih', 'oke', 'meski', 'detik', 'ini', 'uda', 'kali', 'iklan', 'tiap', 'iklan', 'nya', 'detik']","['setia', 'perform', 'any', 'jelek', 'iklan', 'iklan', 'bab', 'sebenernya', 'masalah', 'iklan', 'wajar', 'bab', 'iklan', 'meski', 'uda', 'iklan', 'iklan']",negative
Zahera Putri,a fun aplikasi,5,,2025-08-28 16:04:16,,,a fun aplikasi,"['fun', 'aplikasi']","['fun', 'aplikasi']",['fun'],positive
Melsa,ini kenapa cuyy kok sekarang wp aneh ga bisa baca of lagi,1,11.13.0,2025-08-28 15:21:12,,,ini kenapa cuyy kok sekarang wp aneh ga bisa baca of lagi,"['ini', 'kenapa', 'cuyy', 'kok', 'sekarang', 'wattpad', 'aneh', 'tidak', 'bisa', 'baca', 'of', 'lagi']","['ini', 'kenapa', 'cuyy', 'kok', 'sekarang', 'wattpad', 'aneh', 'tidak', 'bisa', 'baca', 'of', 'lagi']","['cuyy', 'aneh', 'baca', 'of']",negative
suci ramadhani,"cinta bgt sama wp but ini yang bener aja cuma bisa 2 cerita klo offline harus premium biar bisa banyak, kecewa bgt sebagai pengguna wp dri smp sampe kuliah💔(kikir bgt lu wp, ga bersyukur)",2,11.13.0,2025-08-28 15:04:56,,,"cinta bgt sama wp but ini yang bener aja cuma bisa 2 cerita klo offline harus premium biar bisa banyak, kecewa bgt sebagai pengguna wp dri smp sampe kuliah💔(kikir bgt lu wp, ga bersyukur)","['cinta', 'banget', 'sama', 'wattpad', 'but', 'ini', 'yang', 'benar', 'aja', 'cuma', 'bisa', 'cerita', 'kalau', 'offline', 'harus', 'premium', 'biar', 'bisa', 'banyak', 'kecewa', 'banget', 'sebagai', 'pengguna', 'wattpad', 'dari', 'smp', 'sampai', 'kuliah', 'kikir', 'banget', 'kamu', 'wattpad', 'tidak', 'bersyukur']","['cinta', 'banget', 'sama', 'wattpad', 'but', 'ini', 'yang', 'benar', 'aja', 'cuma', 'bisa', 'cerita', 'kalau', 'offline', 'harus', 'premium', 'biar', 'bisa', 'banyak', 'kecewa', 'banget', 'bagai', 'guna', 'wattpad', 'dari', 'smp', 'sampai', 'kuliah', 'kikir', 'banget', 'kamu', 'wattpad', 'tidak', 'syukur']","['cinta', 'but', 'cerita', 'offline', 'premium', 'kecewa', 'smp', 'kuliah', 'kikir', 'syukur']",negative
fitriyani 0704,"saya suka banget sama wattpad...udh baca wattpad dari 2019...tapi yg bikin agak heran tuh kenapa ya sekarang daftar bacaan offline nya cuma bisa dikit, makin di update makin dikit daftar buku di perpustakaan yg bisa d baca offline. klo baca online tuh gk nyaman, suka banyak iklan. klo gk mau ada iklan ya harus premium dulu hmm",5,11.13.0,2025-08-28 14:49:05,,,"saya suka banget sama wattpad...udh baca wattpad dari 2019...tapi yg bikin agak heran tuh kenapa ya sekarang daftar bacaan offline nya cuma bisa dikit, makin di update makin dikit daftar buku di perpustakaan yg bisa d baca offline. klo baca online tuh gk nyaman, suka banyak iklan. klo gk mau ada iklan ya harus premium dulu hmm","['saya', 'suka', 'banget', 'sama', 'wattpad', 'sudah', 'baca', 'wattpad', 'dari', 'tapi', 'yang', 'bikin', 'agak', 'heran', 'tuh', 'kenapa', 'iya', 'sekarang', 'daftar', 'bacaan', 'offline', 'nya', 'cuma', 'bisa', 'dikit', 'makin', 'di', 'update', 'makin', 'dikit', 'daftar', 'buku', 'di', 'perpustakaan', 'yang', 'bisa', 'baca', 'offline', 'kalau', 'baca', 'online', 'tuh', 'tidak', 'nyaman', 'suka', 'banyak', 'iklan', 'kalau', 'tidak', 'mau', 'ada', 'iklan', 'iya', 'harus', 'premium', 'dulu', 'hmm']","['saya', 'suka', 'banget', 'sama', 'wattpad', 'sudah', 'baca', 'wattpad', 'dari', 'tapi', 'yang', 'bikin', 'agak', 'heran', 'tuh', 'kenapa', 'iya', 'sekarang', 'daftar', 'baca', 'offline', 'nya', 'cuma', 'bisa', 'dikit', 'makin', 'di', 'update', 'makin', 'dikit', 'daftar', 'buku', 'di', 'pustaka', 'yang', 'bisa', 'baca', 'offline', 'kalau', 'baca', 'online', 'tuh', 'tidak', 'nyaman', 'suka', 'banyak', 'iklan', 'kalau', 'tidak', 'mau', 'ada', 'iklan', 'iya', 'harus', 'premium', 'dulu', 'hmm']","['suka', 'baca', 'heran', 'daftar', 'baca', 'offline', 'update', 'daftar', 'buku', 'pustaka', 'baca', 'offline', 'baca', 'online', 'nyaman', 'suka', 'iklan', 'iklan', 'premium', 'hmm']",negative
Himmatul Ulya,"nyesel banget update nih aplikasi, makin di update makin ancur",1,11.13.0,2025-08-28 14:47:48,,,"nyesel banget update nih aplikasi, makin di update makin ancur","['nyesel', 'banget', 'update', 'nih', 'aplikasi', 'makin', 'di', 'update', 'makin', 'ancur']","['nyesel', 'banget', 'update', 'nih', 'aplikasi', 'makin', 'di', 'update', 'makin', 'ancur']","['nyesel', 'update', 'update', 'ancur']",negative
Nada Azrina,suka banget sama cerita-ceritanya❤,5,,2025-08-28 14:18:37,,,suka banget sama cerita-ceritanya❤,"['suka', 'banget', 'sama', 'cerita', 'ceritanya']","['suka', 'banget', 'sama', 'cerita', 'cerita']","['suka', 'cerita', 'cerita']",positive
v libra,"byk iklan, byk penulis Karbitan, tolong disurvei lagi penulis nya",1,,2025-08-28 13:48:37,,,"byk iklan, byk penulis karbitan, tolong disurvei lagi penulis nya","['byk', 'iklan', 'byk', 'penulis', 'karbitan', 'tolong', 'disurvei', 'lagi', 'penulis', 'nya']","['byk', 'iklan', 'byk', 'tulis', 'karbitan', 'tolong', 'survei', 'lagi', 'tulis', 'nya']","['byk', 'iklan', 'byk', 'tulis', 'karbitan', 'survei', 'tulis']",negative
Nur Hajizah,apk yg bagus untk para kaum gabut contohnya seperti saya 😂,5,,2025-08-28 13:47:24,,,apk yg bagus untk para kaum gabut contohnya seperti saya 😂,"['aplikasi', 'yang', 'bagus', 'untk', 'para', 'kaum', 'gabut', 'contohnya', 'seperti', 'saya']","['aplikasi', 'yang', 'bagus', 'untk', 'para', 'kaum', 'gabut', 'contoh', 'seperti', 'saya']","['untk', 'kaum']",positive
Nadhifa Aishadianto,🤍,3,,2025-08-28 13:20:02,,,🤍,[],[],[],positive
Pengguna Google,"gimana ini, saya gak bisa login ke akun saya. setiap kali login selalu coba lagi nanti.",2,11.13.0,2025-08-28 13:17:15,,,"gimana ini, saya gak bisa login ke akun saya. setiap kali login selalu coba lagi nanti.","['gimana', 'ini', 'saya', 'tidak', 'bisa', 'login', 'ke', 'akun', 'saya', 'setiap', 'kali', 'login', 'selalu', 'coba', 'lagi', 'nanti']","['gimana', 'ini', 'saya', 'tidak', 'bisa', 'login', 'ke', 'akun', 'saya', 'tiap', 'kali', 'login', 'selalu', 'coba', 'lagi', 'nanti']","['login', 'akun', 'login']",negative
Diana Fransiska,"Pantesan, ratingmu makin turun!! Selain ceritanya banyak yang gak bagus, beberapa bagian cerita juga malah dipangkas seenaknya. Dikira gampang kali nulis cerita tuh, hah?! Capek tahu mau nulis ulang lagi!! Jangan kek gitu lah!! Hargai usaha kami sebagai penulis, menuangkan ide menjadi sebuah tulisan itu sulit!! Terus, mau update juga malah dipersulit!! Masa kudu keluar-masuk aplikasi dulu, baru bisa update.",2,11.13.0,2025-08-28 13:03:21,,,"pantesan, ratingmu makin turun!! selain ceritanya banyak yang gak bagus, beberapa bagian cerita juga malah dipangkas seenaknya. dikira gampang kali nulis cerita tuh, hah?! capek tahu mau nulis ulang lagi!! jangan kek gitu lah!! hargai usaha kami sebagai penulis, menuangkan ide menjadi sebuah tulisan itu sulit!! terus, mau update juga malah dipersulit!! masa kudu keluar-masuk aplikasi dulu, baru bisa update.","['pantesan', 'ratingmu', 'makin', 'turun', 'selain', 'ceritanya', 'banyak', 'yang', 'tidak', 'bagus', 'beberapa', 'bagian', 'cerita', 'juga', 'malah', 'dipangkas', 'seenaknya', 'dikira', 'gampang', 'kali', 'nulis', 'cerita', 'tuh', 'hah', 'capek', 'tahu', 'mau', 'nulis', 'ulang', 'lagi', 'jangan', 'sepeti', 'gitu', 'lah', 'hargai', 'usaha', 'kami', 'sebagai', 'penulis', 'menuangkan', 'ide', 'menjadi', 'sebuah', 'tulisan', 'itu', 'sulit', 'terus', 'mau', 'update', 'juga', 'malah', 'dipersulit', 'masa', 'kudu', 'keluar', 'masuk', 'aplikasi', 'dulu', 'baru', 'bisa', 'update']","['pantesan', 'ratingmu', 'makin', 'turun', 'selain', 'cerita', 'banyak', 'yang', 'tidak', 'bagus', 'beberapa', 'bagi', 'cerita', 'juga', 'malah', 'pangkas', 'enak', 'kira', 'gampang', 'kali', 'nulis', 'cerita', 'tuh', 'hah', 'capek', 'tahu', 'mau', 'nulis', 'ulang', 'lagi', 'jangan', 'sepet', 'gitu', 'lah', 'harga', 'usaha', 'kami', 'bagai', 'tulis', 'tuang', 'ide', 'jadi', 'buah', 'tulis', 'itu', 'sulit', 'terus', 'mau', 'update', 'juga', 'malah', 'sulit', 'masa', 'kudu', 'keluar', 'masuk', 'aplikasi', 'dulu', 'baru', 'bisa', 'update']","['pantesan', 'ratingmu', 'selain', 'cerita', 'cerita', 'pangkas', 'enak', 'gampang', 'nulis', 'cerita', 'capek', 'tahu', 'nulis', 'harga', 'usaha', 'tulis', 'tuang', 'buah', 'tulis', 'update', 'kudu', 'keluar', 'masuk', 'update']",negative
Jake Sim,makin banyak iklan sekarang,1,,2025-08-28 12:20:35,,,makin banyak iklan sekarang,"['makin', 'banyak', 'iklan', 'sekarang']","['makin', 'banyak', 'iklan', 'sekarang']",['iklan'],negative
wening tyas,"Overall gw pake wp dari 2016 jaman akhir smk sampe skrng, makin kesini makin parah, sumpah! 😶",1,,2025-08-28 12:16:00,,,"overall gw pake wp dari 2016 jaman akhir smk sampe skrng, makin kesini makin parah, sumpah! 😶","['overall', 'aku', 'pakai', 'wattpad', 'dari', 'jaman', 'akhir', 'smk', 'sampai', 'sekarang', 'makin', 'kesini', 'makin', 'parah', 'sumpah']","['overall', 'aku', 'pakai', 'wattpad', 'dari', 'jaman', 'akhir', 'smk', 'sampai', 'sekarang', 'makin', 'kesini', 'makin', 'parah', 'sumpah']","['overall', 'akhir', 'smk']",negative
Eka Reva,Bagus sih dari awal pakai nih apk tapi kok makin d perbarui makin agak agak yah mana iklan nya jadi ada d setiap mau ganti bab baru. Tolong di perbaiki lagi 🙏🙏. Baru pas mau baca cerita yg baru di up malah kaya mau keluar dari apk perasaan kemarin kemarin nggak tali semenjak d perbarui terakhir malah jadi kaya gitu. Tolong admin atau siapapun yg punya nih apk 🙏 tolong banget kalau bisa d kasi kembali jadi kaya dulu lagi 🙏 sekarang jadi males bacanya kalau begitu terus. Terimakasih 🙏.,5,11.13.0,2025-08-28 11:39:10,,,bagus sih dari awal pakai nih apk tapi kok makin d perbarui makin agak agak yah mana iklan nya jadi ada d setiap mau ganti bab baru. tolong di perbaiki lagi 🙏🙏. baru pas mau baca cerita yg baru di up malah kaya mau keluar dari apk perasaan kemarin kemarin nggak tali semenjak d perbarui terakhir malah jadi kaya gitu. tolong admin atau siapapun yg punya nih apk 🙏 tolong banget kalau bisa d kasi kembali jadi kaya dulu lagi 🙏 sekarang jadi males bacanya kalau begitu terus. terimakasih 🙏.,"['bagus', 'sih', 'dari', 'awal', 'pakai', 'nih', 'aplikasi', 'tapi', 'kok', 'makin', 'perbarui', 'makin', 'agak', 'agak', 'iya', 'mana', 'iklan', 'nya', 'jadi', 'ada', 'setiap', 'mau', 'ganti', 'bab', 'baru', 'tolong', 'di', 'perbaiki', 'lagi', 'baru', 'pas', 'mau', 'baca', 'cerita', 'yang', 'baru', 'di', 'up', 'malah', 'seperti', 'mau', 'keluar', 'dari', 'aplikasi', 'perasaan', 'kemarin', 'kemarin', 'tidak', 'tali', 'semenjak', 'perbarui', 'terakhir', 'malah', 'jadi', 'seperti', 'gitu', 'tolong', 'admin', 'atau', 'siapapun', 'yang', 'punya', 'nih', 'aplikasi', 'tolong', 'banget', 'kalau', 'bisa', 'kasi', 'kembali', 'jadi', 'seperti', 'dulu', 'lagi', 'sekarang', 'jadi', 'males', 'bacanya', 'kalau', 'begitu', 'terus', 'terima', 'kasih']","['bagus', 'sih', 'dari', 'awal', 'pakai', 'nih', 'aplikasi', 'tapi', 'kok', 'makin', 'baru', 'makin', 'agak', 'agak', 'iya', 'mana', 'iklan', 'nya', 'jadi', 'ada', 'tiap', 'mau', 'ganti', 'bab', 'baru', 'tolong', 'di', 'baik', 'lagi', 'baru', 'pas', 'mau', 'baca', 'cerita', 'yang', 'baru', 'di', 'up', 'malah', 'seperti', 'mau', 'keluar', 'dari', 'aplikasi', 'asa', 'kemarin', 'kemarin', 'tidak', 'tali', 'semenjak', 'baru', 'akhir', 'malah', 'jadi', 'seperti', 'gitu', 'tolong', 'admin', 'atau', 'siapa', 'yang', 'punya', 'nih', 'aplikasi', 'tolong', 'banget', 'kalau', 'bisa', 'kasi', 'kembali', 'jadi', 'seperti', 'dulu', 'lagi', 'sekarang', 'jadi', 'males', 'baca', 'kalau', 'begitu', 'terus', 'terima', 'kasih']","['awal', 'iklan', 'bab', 'baik', 'baca', 'cerita', 'up', 'keluar', 'asa', 'tali', 'semenjak', 'akhir', 'admin', 'siapa', 'males', 'baca']",negative
